Linux 3.13.0-55-generic (hp13-HP-EliteDesk-800-G1-SFF) 	25/06/15 	_x86_64_	(8 CPU)

13:31:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:48:00        all     83,58      0,00     11,78      0,00      0,00      4,64
13:48:01        all     80,70      0,00     15,29      0,00      0,00      4,01
13:48:02        all     84,07      0,00     13,80      0,00      0,00      2,13
13:48:03        all     84,39      0,00     12,23      0,00      0,00      3,37
13:48:04        all     81,60      0,00     14,27      0,00      0,00      4,13
13:48:05        all     81,85      0,00     12,27      0,00      0,00      5,88
13:48:06        all     86,06      0,00      8,42      0,00      0,00      5,53
13:48:07        all     90,74      0,00      5,63      0,00      0,00      3,63
13:48:08        all     83,85      0,00     14,14      0,00      0,00      2,00
13:48:09        all     82,36      0,00     14,41      0,00      0,00      3,23
13:48:10        all     84,57      0,00     12,30      0,00      0,00      3,14
13:48:11        all     78,54      0,00     14,55      0,13      0,00      6,78
13:48:12        all     84,96      0,00     12,03      0,00      0,00      3,01
13:48:13        all     82,77      0,00     13,86      0,00      0,00      3,37
13:48:14        all     95,11      0,00      3,01      0,00      0,00      1,88
13:48:15        all     85,77      0,00     11,36      0,00      0,00      2,87
13:48:16        all     81,40      0,00     14,61      0,00      0,00      4,00
13:48:17        all     85,88      0,00     11,75      0,00      0,00      2,38
13:48:18        all     83,44      0,00     13,93      0,00      0,00      2,63
13:48:19        all     84,34      0,00     11,90      0,00      0,00      3,76
13:48:20        all     82,23      0,00     14,14      0,00      0,00      3,63
13:48:21        all     80,50      0,00     12,38      0,00      0,00      7,12
13:48:22        all     97,24      0,00      1,51      0,00      0,00      1,26
13:48:23        all     82,94      0,00     14,18      0,00      0,00      2,89
13:48:24        all     79,10      0,00     12,52      0,00      0,00      8,39
13:48:25        all     83,12      0,00     14,25      0,00      0,00      2,62
13:48:26        all     81,08      0,00     12,41      0,00      0,00      6,52
13:48:27        all     82,42      0,00     14,21      0,00      0,00      3,37
13:48:28        all     82,04      0,00     13,47      0,00      0,00      4,49
13:48:29        all     91,73      0,00      5,51      0,00      0,00      2,76
13:48:30        all     87,08      0,00      9,66      0,00      0,00      3,26
13:48:31        all     84,54      0,00     12,34      0,00      0,00      3,12
13:48:32        all     84,38      0,00     14,12      0,00      0,00      1,50
13:48:33        all     84,25      0,00     12,25      0,00      0,00      3,50
13:48:34        all     82,48      0,00     14,27      0,00      0,00      3,25
13:48:35        all     81,50      0,00     14,62      0,00      0,00      3,88
13:48:36        all     82,08      0,00     11,28      0,00      0,00      6,64
13:48:37        all     94,85      0,00      3,52      0,00      0,00      1,63
13:48:38        all     78,50      0,00     12,38      0,00      0,00      9,12
13:48:39        all     82,54      0,00     14,71      0,00      0,00      2,74
13:48:40        all     81,85      0,00     12,52      0,00      0,00      5,63
13:48:41        all     80,77      0,00     14,48      0,00      0,00      4,74
13:48:42        all     81,57      0,00     14,57      0,00      0,00      3,86
13:48:43        all     83,44      0,00     12,45      0,00      0,00      4,11
13:48:44        all     92,63      0,00      4,37      0,00      0,00      3,00
13:48:45        all     84,61      0,00     10,01      0,00      0,00      5,38
13:48:46        all     78,40      0,00     17,85      0,00      0,00      3,75
13:48:47        all     83,15      0,00     12,98      0,00      0,00      3,87
13:48:48        all     79,78      0,00     14,36      0,00      0,00      5,87
13:48:49        all     79,57      0,00     13,41      0,00      0,00      7,02
13:48:50        all     81,56      0,00     13,30      0,00      0,00      5,14
13:48:51        all     91,78      0,00      6,35      0,00      0,00      1,87
13:48:52        all     88,96      0,00      7,90      0,00      0,00      3,14
13:48:53        all     80,83      0,00     14,54      0,00      0,00      4,64
13:48:54        all     80,27      0,00     12,61      0,12      0,00      6,99
13:48:55        all     78,53      0,00     14,23      0,00      0,00      7,24
13:48:56        all     80,77      0,00     14,73      0,00      0,00      4,49
13:48:57        all     82,71      0,00     13,03      0,00      0,00      4,26
13:48:58        all     89,47      0,00      8,40      0,00      0,00      2,13
13:48:59        all     90,86      0,00      6,26      0,00      0,00      2,88
13:49:00        all     77,53      0,00     14,48      0,00      0,00      7,99
13:49:01        all     78,04      0,00     12,80      0,00      0,00      9,16
13:49:02        all     80,32      0,00     14,20      0,00      0,00      5,48
13:49:03        all     81,35      0,00     13,77      0,00      0,00      4,88
13:49:04        all     83,50      0,00     12,75      0,00      0,00      3,75
13:49:05        all     83,06      0,00     13,05      0,00      0,00      3,89
13:49:06        all     97,49      0,00      0,75      0,00      0,00      1,76
13:49:07        all     80,25      0,00     15,50      0,00      0,00      4,25
13:49:08        all     82,58      0,00     12,66      0,00      0,00      4,76
13:49:09        all     80,00      0,00     14,37      0,00      0,00      5,62
13:49:10        all     81,58      0,00     13,16      0,00      0,00      5,26
13:49:11        all     83,35      0,00     13,27      0,00      0,00      3,38
13:49:12        all     80,73      0,00     14,39      0,00      0,00      4,88
13:49:13        all     94,63      0,00      3,12      0,00      0,00      2,25
13:49:14        all     82,71      0,00     11,53      0,00      0,00      5,76
13:49:15        all     85,50      0,00     12,38      0,00      0,00      2,12
13:49:16        all     79,67      0,00     14,30      0,13      0,00      5,90
13:49:17        all     80,67      0,00     13,09      0,00      0,00      6,23
13:49:18        all     85,32      0,00     12,67      0,00      0,00      2,01
13:49:19        all     79,90      0,00     13,86      0,00      0,00      6,24
13:49:20        all     90,25      0,00      7,62      0,00      0,00      2,12
13:49:21        all     89,39      0,00      6,37      0,00      0,00      4,24
13:49:22        all     81,95      0,00     12,41      0,00      0,00      5,64
13:49:23        all     80,52      0,00     14,48      0,00      0,00      4,99
13:49:24        all     80,68      0,00     14,55      0,00      0,00      4,77
13:49:25        all     83,23      0,00     12,52      0,00      0,00      4,26
13:49:26        all     82,27      0,00     14,36      0,00      0,00      3,37
13:49:27        all     81,65      0,00     11,36      0,00      0,00      6,99
13:49:28        all     94,35      0,00      3,27      0,00      0,00      2,39
13:49:29        all     83,12      0,00     12,62      0,25      0,00      4,00
13:49:30        all     82,69      0,00     14,07      0,00      0,00      3,24
13:49:31        all     77,85      0,00     15,02      0,13      0,00      7,01
13:49:32        all     81,08      0,00     13,28      0,00      0,00      5,64
13:49:33        all     81,88      0,00     14,62      0,00      0,00      3,50
13:49:34        all     81,25      0,00     12,25      0,00      0,00      6,50
13:49:35        all     91,74      0,00      5,51      0,00      0,00      2,75
13:49:36        all     86,59      0,00      9,77      0,00      0,00      3,63
13:49:37        all     79,62      0,00     13,50      0,00      0,00      6,88
13:49:38        all     82,71      0,00     14,41      0,00      0,00      2,88
13:49:39        all     85,41      0,00     12,47      0,00      0,00      2,12
13:49:40        all     80,20      0,00     14,41      0,00      0,00      5,39
13:49:41        all     79,60      0,00     12,27      0,00      0,00      8,14
13:49:42        all     87,00      0,00      9,50      0,00      0,00      3,50
13:49:43        all     92,36      0,00      5,39      0,00      0,00      2,26
13:49:44        all     81,98      0,00     13,27      0,00      0,00      4,76
13:49:45        all     82,67      0,00     14,59      0,00      0,00      2,74
13:49:46        all     84,62      0,00     12,25      0,00      0,00      3,12
13:49:47        all     79,47      0,00     14,52      0,00      0,00      6,01
13:49:48        all     82,62      0,00     12,38      0,00      0,00      5,00
13:49:49        all     80,95      0,00     13,03      0,00      0,00      6,02
13:49:50        all     95,12      0,00      2,88      0,00      0,00      2,00
13:49:51        all     79,65      0,00     12,36      0,25      0,00      7,74
13:49:52        all     82,77      0,00     14,36      0,00      0,00      2,87
13:49:53        all     81,68      0,00     12,55      0,00      0,00      5,77
13:49:54        all     80,05      0,00     14,21      0,37      0,00      5,36
13:49:55        all     83,21      0,00     12,31      0,00      0,00      4,48
13:49:56        all     80,77      0,00     13,48      0,00      0,00      5,74
13:49:57        all     91,11      0,00      5,13      0,00      0,00      3,75
13:49:58        all     84,32      0,00      9,66      0,00      0,00      6,02
13:49:59        all     82,85      0,00     14,27      0,00      0,00      2,88
13:50:00        all     82,25      0,00     12,00      0,00      0,00      5,75
13:50:01        all     80,33      0,00     14,41      0,00      0,00      5,26
13:50:02        all     82,73      0,00     13,14      0,00      0,00      4,13
13:50:03        all     83,33      0,00     13,28      0,00      0,00      3,38
13:50:04        all     91,38      0,00      5,25      0,00      0,00      3,38
13:50:05        all     88,12      0,00      9,12      0,00      0,00      2,75
13:50:06        all     81,00      0,00     14,00      0,00      0,00      5,00
13:50:07        all     82,58      0,00     12,53      0,00      0,00      4,89
13:50:08        all     82,71      0,00     14,66      0,00      0,00      2,63
