# time,value
8154,Infinity
8159,Infinity
8164,Infinity
8169,Infinity
8174,Infinity
8179,Infinity
8184,Infinity
8189,Infinity
8194,Infinity
8199,Infinity
8204,Infinity
8209,Infinity
8214,Infinity
8219,Infinity
8224,Infinity
8229,Infinity
8234,Infinity
8239,Infinity
8244,Infinity
8249,Infinity
8254,Infinity
8259,Infinity
8264,Infinity
8269,Infinity
8274,Infinity
8279,Infinity
8284,Infinity
8289,Infinity
8294,Infinity
8299,Infinity
8304,Infinity
8309,Infinity
8314,Infinity
8319,Infinity
8324,Infinity
8329,Infinity
8334,Infinity
8339,Infinity
8344,Infinity
8349,Infinity
8354,Infinity
8359,Infinity
8364,Infinity
8369,Infinity
8374,Infinity
8379,Infinity
8384,Infinity
8389,Infinity
8394,Infinity
8399,Infinity
8404,Infinity
8409,Infinity
8414,Infinity
8419,Infinity
8424,Infinity
8429,Infinity
8434,Infinity
8439,Infinity
8444,Infinity
8449,Infinity
8454,Infinity
8459,Infinity
8464,Infinity
8469,Infinity
8474,Infinity
8479,Infinity
8484,Infinity
8489,Infinity
8494,Infinity
8499,Infinity
8504,Infinity
8509,Infinity
8514,Infinity
8519,Infinity
8525,Infinity
8530,Infinity
8535,Infinity
8540,Infinity
8545,Infinity
8550,Infinity
8555,Infinity
8560,Infinity
8565,Infinity
8570,Infinity
8575,Infinity
8580,Infinity
8585,Infinity
8590,Infinity
8595,Infinity
8600,Infinity
8605,Infinity
8610,Infinity
8615,Infinity
8620,Infinity
8625,Infinity
8630,Infinity
8635,Infinity
8640,Infinity
8645,Infinity
8650,Infinity
8655,Infinity
8660,Infinity
8665,Infinity
8670,Infinity
8675,Infinity
8680,Infinity
8685,Infinity
8690,Infinity
8695,Infinity
8700,Infinity
8705,Infinity
8710,Infinity
8715,Infinity
8720,Infinity
8725,Infinity
8730,Infinity
8735,Infinity
8740,Infinity
8745,Infinity
8750,Infinity
8755,Infinity
8760,Infinity
8765,Infinity
8770,Infinity
8775,Infinity
8780,Infinity
8785,Infinity
8790,Infinity
8795,Infinity
8800,Infinity
8805,Infinity
8810,Infinity
8815,Infinity
8820,Infinity
8825,Infinity
8830,Infinity
8835,Infinity
8840,Infinity
8845,Infinity
8850,Infinity
8855,Infinity
8860,Infinity
8865,Infinity
8870,Infinity
